direction,entry_time,entry_price,exit_time,exit_price,exit_reason,sl_dist_pct,gross_pnl_pct,net_pnl_pct,r_multiple
short,2025-01-02 01:30:00,1.03616,2025-01-02 02:45:00,1.0369698522374033,SL,0.0007815899449923468,-0.0007815899449924476,-0.0010815899449924476,-1.3838329829115679
long,2025-01-02 16:30:00,1.02648,2025-01-03 00:30:00,1.02718,TECH,0.0017072050972951837,0.0006819421713037982,0.00038194217130379826,0.22372365916018508
long,2025-01-03 01:30:00,1.02732,2025-01-03 03:00:00,1.028697155097521,TP,0.0006702658847880626,0.0013405317695761886,0.0010405317695761887,1.5524164263637017
short,2025-01-03 10:30:00,1.02751,2025-01-03 11:00:00,1.0290935292562005,SL,0.0015411326957406562,-0.0015411326957407065,-0.0018411326957407065,-1.1946620176375355
long,2025-01-03 12:45:00,1.02997,2025-01-05 19:15:00,1.02965,TECH,0.0016260846751881516,-0.0003106886608348767,-0.0006106886608348767,-0.3755577247317794
long,2025-01-05 21:30:00,1.03133,2025-01-06 01:30:00,1.0309,TECH,0.0010455531792550406,-0.00041693735273884446,-0.0007169373527388444,-0.6857014707273562
long,2025-01-06 03:00:00,1.03274,2025-01-06 03:45:00,1.034862371114511,TP,0.0010275437740918242,0.0020550875481835495,0.0017550875481835496,1.7080416352429868
short,2025-01-06 10:45:00,1.03753,2025-01-06 16:15:00,1.03878,TECH,0.003583689017981115,-0.0012047844399679752,-0.0015047844399679751,-0.41989816427087784
short,2025-01-06 19:00:00,1.03831,2025-01-06 22:45:00,1.03924,TECH,0.0010829089777693803,-0.0008956862594021778,-0.0011956862594021777,-1.104142900232576
short,2025-01-07 07:30:00,1.04053,2025-01-07 10:00:00,1.037300340131801,TP,0.0015519302029729674,0.00310386040594591,0.00280386040594591,1.8066923374354547
long,2025-01-07 20:00:00,1.03468,2025-01-08 00:15:00,1.03502,TECH,0.0009704454179575348,0.00032860401283489284,2.860401283489287e-05,0.029475138225800286
long,2025-01-08 01:00:00,1.03549,2025-01-08 01:45:00,1.034762896970682,SL,0.0007021825699120274,-0.0007021825699119357,-0.0010021825699119357,-1.427239314751851
short,2025-01-08 02:45:00,1.03356,2025-01-08 04:15:00,1.0315772666504677,TP,0.0009591767045610748,0.00191835340912222,0.0016183534091222202,1.6872317701489516
long,2025-01-08 10:45:00,1.02989,2025-01-08 19:45:00,1.03083,TECH,0.002068783604719302,0.000912718834050181,0.0006127188340501811,0.29617347732863364
long,2025-01-08 22:00:00,1.03165,2025-01-08 23:00:00,1.0308791747156727,SL,0.0007471771282191741,-0.0007471771282191237,-0.0010471771282191237,-1.4015112195885482
short,2025-01-09 00:00:00,1.03089,2025-01-09 02:30:00,1.0293024380654177,TP,0.0007699957971181955,0.0015399915942364622,0.0012399915942364623,1.6103874837723584
long,2025-01-09 05:15:00,1.03063,2025-01-09 07:30:00,1.03011,TECH,0.0014206973293416655,-0.0005045457632708673,-0.0008045457632708673,-0.5663034248425626
long,2025-01-09 09:15:00,1.03123,2025-01-09 10:30:00,1.0298968647060576,SL,0.0012927623264863636,-0.0012927623264863534,-0.0015927623264863533,-1.232061217946665
short,2025-01-09 11:30:00,1.02951,2025-01-09 15:15:00,1.03003,TECH,0.0012767876219760054,-0.0005050946566814077,-0.0008050946566814077,-0.6305627050451919
short,2025-01-09 18:00:00,1.03007,2025-01-09 21:45:00,1.02992,TECH,0.000647104435361346,0.0001456211713767943,-0.0001543788286232057,-0.23856864547219472
short,2025-01-10 00:00:00,1.0295,2025-01-10 01:45:00,1.0281720457710843,TP,0.0006449510582398212,0.0012899021164795917,0.0009899021164795918,1.5348484258343562
long,2025-01-10 04:00:00,1.03027,2025-01-10 08:30:00,1.0291912939059327,SL,0.0010470130102471964,-0.001047013010247168,-0.001347013010247168,-1.286529390813532
short,2025-01-10 08:45:00,1.02505,2025-01-10 10:15:00,1.0273595452914135,SL,0.0022531050108906053,-0.0022531050108906617,-0.0025531050108906616,-1.13314958625984
long,2025-01-10 15:45:00,1.0243,2025-01-12 19:00:00,1.0243,TECH,0.0017998289314325728,0.0,-0.0003,-0.1666825078543521
long,2025-01-12 19:15:00,1.02421,2025-01-12 19:30:00,1.02403,TECH,0.0012244154138413936,-0.00017574520850222999,-0.00047574520850223,-0.388548856151411
