direction,entry_time,entry_price,exit_time,exit_price,exit_reason,sl_dist_pct,gross_pnl_pct,net_pnl_pct,r_multiple
long,2025-01-06 08:30:00,1.04356,2025-01-06 08:30:00,1.041240888303159,SL,0.002222307962015727,-0.002222307962015667,-0.002522307962015667,-1.1349947915084764
short,2025-01-10 08:45:00,1.02505,2025-01-10 09:15:00,1.0267821589685602,SL,0.001689828758167954,-0.0016898287581680505,-0.0019898287581680504,-1.1775327816798105
long,2025-01-14 10:45:00,1.02894,2025-01-15 08:30:00,1.0325938561597576,TP,0.00177554384111687,0.003551087682233816,0.003251087682233816,1.831037683749214
long,2025-01-15 08:45:00,1.03289,2025-01-15 10:00:00,1.031450046115281,SL,0.0013941018740806007,-0.0013941018740806675,-0.0016941018740806674,-1.215192308092918
long,2025-01-17 10:15:00,1.03238,2025-01-17 10:30:00,1.0305881001346275,SL,0.0017356979652575957,-0.0017356979652574992,-0.0020356979652574993,-1.1728411313516638
long,2025-01-20 08:45:00,1.03804,2025-01-20 09:30:00,1.0418189717941324,TP,0.0018202438220744543,0.0036404876441489104,0.0033404876441489105,1.8351869148727005
long,2025-01-20 09:45:00,1.04248,2025-01-20 10:15:00,1.0400719271473837,SL,0.0023099463324152765,-0.0023099463324153455,-0.0026099463324153454,-1.1298731471767092
short,2025-01-28 07:15:00,1.04191,2025-01-28 08:30:00,1.0430402853165348,SL,0.001084820489807201,-0.0010848204898071024,-0.0013848204898071024,-1.2765434491868959
short,2025-01-29 08:15:00,1.03919,2025-01-29 10:00:00,1.04033247903202,SL,0.001099393789412975,-0.0010993937894129343,-0.0013993937894129342,-1.2728776557489425
long,2025-01-30 09:00:00,1.0456,2025-01-30 09:00:00,1.0439880301450026,SL,0.0015416697159500985,-0.0015416697159501267,-0.0018416697159501266,-1.1945942097040834
long,2025-02-04 09:15:00,1.03533,2025-02-04 10:30:00,1.037823450115589,TP,0.0012041813313575284,0.0024083626627151534,0.0021083626627151535,1.7508680859038899
long,2025-02-04 10:45:00,1.03788,2025-02-05 04:15:00,1.0411975728901455,TP,0.0015982449272293404,0.003196489854458665,0.002896489854458665,1.8122941015554577
long,2025-02-11 09:30:00,1.03305,2025-02-11 11:00:00,1.0347445991202497,TP,0.0008201922076616553,0.0016403844153232833,0.0013403844153232834,1.6342320773135377
long,2025-02-14 09:15:00,1.04987,2025-02-16 17:00:00,1.048636161875486,SL,0.001175229432705037,-0.0011752294327050518,-0.0014752294327050517,-1.2552693045727266
short,2025-02-18 08:15:00,1.04496,2025-02-18 10:00:00,1.0458135903894357,SL,0.0008168641760790988,-0.0008168641760790408,-0.0011168641760790409,-1.3672581180385763
long,2025-02-20 08:30:00,1.04508,2025-02-20 10:45:00,1.047050711149531,TP,0.0009428518149476597,0.0018857036298953842,0.0015857036298953843,1.6818163838221079
long,2025-02-25 07:15:00,1.04938,2025-02-25 10:00:00,1.0513416742927995,TP,0.0009346825233945229,0.0018693650467890334,0.0015693650467890335,1.6790354024054173
long,2025-02-25 10:15:00,1.0513,2025-02-25 10:45:00,1.050154387556232,SL,0.0010897103051154533,-0.0010897103051154514,-0.0013897103051154513,-1.2753025263610895
short,2025-02-26 08:00:00,1.04765,2025-02-26 08:00:00,1.0486560993317116,SL,0.0009603391702492442,-0.0009603391702492103,-0.0012603391702492102,-1.3123896320110577
short,2025-02-27 09:00:00,1.04231,2025-02-27 09:15:00,1.0438481025798931,SL,0.0014756671046935513,-0.0014756671046934823,-0.0017756671046934823,-1.2032978840862834
short,2025-02-27 10:15:00,1.0413,2025-02-28 13:15:00,1.0378384378488268,TP,0.0016621349040493083,0.00332426980809863,0.00302426980809863,1.819509235219642
long,2025-03-03 07:15:00,1.04638,2025-03-03 10:00:00,1.0490628786532998,TP,0.0012819810457480529,0.002563962091496155,0.0022639620914961553,1.7659871797676256
long,2025-03-03 10:15:00,1.04912,2025-03-03 14:45:00,1.0476227382549335,SL,0.0014271596624472324,-0.0014271596624471858,-0.0017271596624471857,-1.2102077349114018
long,2025-03-04 07:00:00,1.0544,2025-03-04 09:15:00,1.0528447515562676,SL,0.0014750080080921431,-0.0014750080080922314,-0.0017750080080922313,-1.2033887262674083
long,2025-03-05 09:15:00,1.07355,2025-03-05 11:00:00,1.0780434244715613,TP,0.0020927877004151734,0.004185575400830249,0.003885575400830249,1.8566505336682821
long,2025-03-11 08:30:00,1.09232,2025-03-11 09:00:00,1.09073338820008,SL,0.0014525155631316786,-0.001452515563131613,-0.001752515563131613,-1.2065382345047808
short,2025-03-13 07:00:00,1.08559,2025-03-13 07:30:00,1.0870624044810668,SL,0.0013563172846716256,-0.001356317284671727,-0.001656317284671727,-1.2211871834050494
short,2025-03-13 07:45:00,1.08388,2025-03-13 09:00:00,1.0857191518385216,SL,0.0016968223774972173,-0.0016968223774972136,-0.0019968223774972137,-1.17680106296246
